,Instant,Date,Season,Month,Hour,Holiday?,Day of Week,Workday?,Weather Situation,Temperature,Feeling Temperature,Casual Users,Registered User,Total Users,Casual_Ratio,Average_temperature,Wind Speed
199,200,2011-01-09,Winter,January,14,False,Sunday,False,Sunny,9.02,9.09,8,64,72,0.1111111111111111,0.2009,31.0009
200,201,2011-01-09,Winter,January,15,False,Sunday,False,Sunny,9.02,9.85,5,77,82,0.06097560975609756,0.2085,23.9994
201,202,2011-01-09,Winter,January,16,False,Sunday,False,Sunny,8.200000000000001,8.334999999999999,13,79,92,0.14130434782608695,0.18335,30.002599999999997
202,203,2011-01-09,Winter,January,17,False,Sunday,False,Sunny,7.38,7.575,3,59,62,0.04838709677419355,0.16575,26.0027
203,204,2011-01-09,Winter,January,18,False,Sunday,False,Sunny,6.5600000000000005,6.819999999999999,4,44,48,0.08333333333333333,0.1482,22.0028
204,205,2011-01-09,Winter,January,19,False,Sunday,False,Sunny,6.5600000000000005,6.819999999999999,1,40,41,0.024390243902439025,0.1482,22.0028
205,206,2011-01-09,Winter,January,20,False,Sunday,False,Sunny,5.74,6.0600000000000005,0,38,38,0.0,0.1306,16.997899999999998
206,207,2011-01-09,Winter,January,21,False,Sunday,False,Sunny,5.74,5.305,1,19,20,0.05,0.12305,27.999299999999998
207,208,2011-01-09,Winter,January,22,False,Sunday,False,Sunny,5.74,6.0600000000000005,5,10,15,0.3333333333333333,0.1306,19.999499999999998
208,209,2011-01-09,Winter,January,23,False,Sunday,False,Sunny,4.92,6.819999999999999,0,6,6,0.0,0.12819999999999998,12.998
209,210,2011-01-10,Winter,January,0,False,Monday,True,Sunny,4.92,6.0600000000000005,2,3,5,0.4,0.1206,19.0012
210,211,2011-01-10,Winter,January,1,False,Monday,True,Sunny,4.92,6.0600000000000005,1,0,1,1.0,0.1206,19.0012
211,212,2011-01-10,Winter,January,2,False,Monday,True,Sunny,4.92,6.0600000000000005,0,3,3,0.0,0.1206,15.001299999999999
212,213,2011-01-10,Winter,January,3,False,Monday,True,Sunny,4.92,6.0600000000000005,0,1,1,0.0,0.1206,15.001299999999999
213,214,2011-01-10,Winter,January,4,False,Monday,True,Sunny,4.1000000000000005,6.0600000000000005,1,2,3,0.3333333333333333,0.1106,8.9981
214,215,2011-01-10,Winter,January,5,False,Monday,True,Sunny,4.1000000000000005,5.305,0,3,3,0.0,0.10305,16.997899999999998
215,216,2011-01-10,Winter,January,6,False,Monday,True,Sunny,4.92,6.0600000000000005,0,31,31,0.0,0.1206,19.0012
216,217,2011-01-10,Winter,January,7,False,Monday,True,Sunny,4.92,6.0600000000000005,2,75,77,0.025974025974025976,0.1206,15.001299999999999
217,218,2011-01-10,Winter,January,8,False,Monday,True,Cloudy,4.92,6.0600000000000005,4,184,188,0.02127659574468085,0.1206,19.0012
218,219,2011-01-10,Winter,January,9,False,Monday,True,Cloudy,5.74,6.0600000000000005,2,92,94,0.02127659574468085,0.1306,16.997899999999998
219,220,2011-01-10,Winter,January,10,False,Monday,True,Cloudy,5.74,6.0600000000000005,0,31,31,0.0,0.1306,19.999499999999998
220,221,2011-01-10,Winter,January,11,False,Monday,True,Cloudy,6.5600000000000005,6.819999999999999,2,28,30,0.06666666666666667,0.1482,19.0012
221,222,2011-01-10,Winter,January,12,False,Monday,True,Cloudy,8.200000000000001,9.09,5,47,52,0.09615384615384616,0.19090000000000001,19.0012
222,223,2011-01-10,Winter,January,13,False,Monday,True,Cloudy,8.200000000000001,9.09,4,50,54,0.07407407407407407,0.19090000000000001,19.0012
223,224,2011-01-10,Winter,January,14,False,Monday,True,Cloudy,8.200000000000001,9.85,0,47,47,0.0,0.1985,15.001299999999999
224,225,2011-01-10,Winter,January,15,False,Monday,True,Cloudy,8.200000000000001,9.85,2,43,45,0.044444444444444446,0.1985,15.001299999999999
225,226,2011-01-10,Winter,January,16,False,Monday,True,Sunny,8.200000000000001,10.605,4,70,74,0.05405405405405406,0.20605,8.9981
226,227,2011-01-10,Winter,January,17,False,Monday,True,Sunny,8.200000000000001,11.365,4,174,178,0.02247191011235955,0.21365,7.0015
227,228,2011-01-10,Winter,January,18,False,Monday,True,Sunny,8.200000000000001,9.85,1,154,155,0.0064516129032258064,0.1985,15.001299999999999
228,229,2011-01-10,Winter,January,19,False,Monday,True,Sunny,6.5600000000000005,8.334999999999999,3,92,95,0.031578947368421054,0.16335,11.0014
229,230,2011-01-10,Winter,January,20,False,Monday,True,Sunny,6.5600000000000005,8.334999999999999,1,73,74,0.013513513513513514,0.16335,11.0014
230,231,2011-01-10,Winter,January,21,False,Monday,True,Sunny,5.74,6.819999999999999,1,37,38,0.02631578947368421,0.1382,12.998
231,232,2011-01-10,Winter,January,22,False,Monday,True,Sunny,5.74,7.575,2,22,24,0.08333333333333333,0.14575,11.0014
232,233,2011-01-10,Winter,January,23,False,Monday,True,Sunny,5.74,7.575,0,18,18,0.0,0.14575,11.0014
233,234,2011-01-11,Winter,January,0,False,Tuesday,True,Sunny,5.74,8.334999999999999,2,10,12,0.16666666666666666,0.15335,7.0015
234,235,2011-01-11,Winter,January,1,False,Tuesday,True,Sunny,5.74,7.575,0,3,3,0.0,0.14575,11.0014
235,236,2011-01-11,Winter,January,2,False,Tuesday,True,Cloudy,6.5600000000000005,7.575,0,3,3,0.0,0.15575,12.998
236,237,2011-01-11,Winter,January,5,False,Tuesday,True,Cloudy,6.5600000000000005,9.09,0,6,6,0.0,0.1709,8.9981
237,238,2011-01-11,Winter,January,6,False,Tuesday,True,Cloudy,6.5600000000000005,9.09,0,27,27,0.0,0.1709,8.9981
238,239,2011-01-11,Winter,January,7,False,Tuesday,True,Cloudy,6.5600000000000005,11.365,2,97,99,0.020202020202020204,0.19365,0.0
239,240,2011-01-11,Winter,January,8,False,Tuesday,True,Cloudy,7.38,10.605,3,214,217,0.013824884792626729,0.19605,6.0032
240,241,2011-01-11,Winter,January,9,False,Tuesday,True,Cloudy,7.38,9.85,3,127,130,0.023076923076923078,0.1885,11.0014
241,242,2011-01-11,Winter,January,10,False,Tuesday,True,Cloudy,8.200000000000001,10.605,3,51,54,0.05555555555555555,0.20605,11.0014
242,243,2011-01-11,Winter,January,11,False,Tuesday,True,Cloudy,8.200000000000001,10.605,4,31,35,0.11428571428571428,0.20605,8.9981
243,244,2011-01-11,Winter,January,12,False,Tuesday,True,Cloudy,8.200000000000001,11.365,2,55,57,0.03508771929824561,0.21365,7.0015
244,245,2011-01-11,Winter,January,13,False,Tuesday,True,Cloudy,8.200000000000001,11.365,6,46,52,0.11538461538461539,0.21365,6.0032
245,246,2011-01-11,Winter,January,14,False,Tuesday,True,Cloudy,8.200000000000001,11.365,3,60,63,0.047619047619047616,0.21365,6.0032
246,247,2011-01-11,Winter,January,15,False,Tuesday,True,Cloudy,6.5600000000000005,9.85,2,45,47,0.0425531914893617,0.1785,6.0032
247,248,2011-01-11,Winter,January,16,False,Tuesday,True,Cloudy,6.5600000000000005,7.575,4,72,76,0.05263157894736842,0.15575,15.001299999999999
248,249,2011-01-11,Winter,January,17,False,Tuesday,True,Cloudy,6.5600000000000005,7.575,6,130,136,0.04411764705882353,0.15575,15.001299999999999
249,250,2011-01-11,Winter,January,18,False,Tuesday,True,Light Precipitation,6.5600000000000005,9.09,1,94,95,0.010526315789473684,0.1709,7.0015
250,251,2011-01-11,Winter,January,19,False,Tuesday,True,Light Precipitation,6.5600000000000005,11.365,0,51,51,0.0,0.19365,0.0
251,252,2011-01-11,Winter,January,20,False,Tuesday,True,Light Precipitation,6.5600000000000005,7.575,0,32,32,0.0,0.15575,12.998
252,253,2011-01-11,Winter,January,21,False,Tuesday,True,Light Precipitation,6.5600000000000005,9.85,0,20,20,0.0,0.1785,6.0032
253,254,2011-01-11,Winter,January,22,False,Tuesday,True,Light Precipitation,6.5600000000000005,9.09,1,28,29,0.034482758620689655,0.1709,7.0015
254,255,2011-01-11,Winter,January,23,False,Tuesday,True,Light Precipitation,6.5600000000000005,9.85,1,18,19,0.05263157894736842,0.1785,6.0032
255,256,2011-01-12,Winter,January,0,False,Wednesday,True,Cloudy,6.5600000000000005,9.85,0,7,7,0.0,0.1785,6.0032
256,257,2011-01-12,Winter,January,1,False,Wednesday,True,Cloudy,6.5600000000000005,9.09,0,6,6,0.0,0.1709,7.0015
257,258,2011-01-12,Winter,January,2,False,Wednesday,True,Sunny,5.74,7.575,0,1,1,0.0,0.14575,8.9981
258,259,2011-01-12,Winter,January,5,False,Wednesday,True,Sunny,5.74,7.575,0,5,5,0.0,0.14575,11.0014
259,260,2011-01-12,Winter,January,6,False,Wednesday,True,Sunny,4.92,7.575,0,16,16,0.0,0.13574999999999998,8.9981
260,261,2011-01-12,Winter,January,7,False,Wednesday,True,Sunny,5.74,7.575,0,54,54,0.0,0.14575,8.9981
261,262,2011-01-12,Winter,January,8,False,Wednesday,True,Sunny,6.5600000000000005,8.334999999999999,3,125,128,0.0234375,0.16335,11.0014
262,263,2011-01-12,Winter,January,9,False,Wednesday,True,Sunny,6.5600000000000005,6.819999999999999,3,78,81,0.037037037037037035,0.1482,22.0028
263,264,2011-01-12,Winter,January,10,False,Wednesday,True,Sunny,7.38,9.09,0,39,39,0.0,0.1809,15.001299999999999
264,265,2011-01-12,Winter,January,11,False,Wednesday,True,Sunny,8.200000000000001,9.09,3,32,35,0.08571428571428572,0.19090000000000001,26.0027
265,266,2011-01-12,Winter,January,12,False,Wednesday,True,Sunny,8.200000000000001,7.575,3,52,55,0.05454545454545454,0.17575000000000002,39.000699999999995
266,267,2011-01-12,Winter,January,13,False,Wednesday,True,Sunny,9.02,9.85,0,49,49,0.0,0.2085,23.9994
267,268,2011-01-12,Winter,January,14,False,Wednesday,True,Sunny,8.200000000000001,9.09,0,44,44,0.0,0.19090000000000001,22.0028
268,269,2011-01-12,Winter,January,15,False,Wednesday,True,Sunny,8.200000000000001,8.334999999999999,1,48,49,0.02040816326530612,0.18335,27.999299999999998
269,270,2011-01-12,Winter,January,16,False,Wednesday,True,Sunny,9.02,9.85,5,63,68,0.07352941176470588,0.2085,22.0028
270,271,2011-01-12,Winter,January,17,False,Wednesday,True,Sunny,8.200000000000001,9.09,0,139,139,0.0,0.19090000000000001,23.9994
271,272,2011-01-12,Winter,January,18,False,Wednesday,True,Sunny,8.200000000000001,7.575,2,135,137,0.014598540145985401,0.17575000000000002,35.0008
272,273,2011-01-12,Winter,January,19,False,Wednesday,True,Sunny,7.38,7.575,1,82,83,0.012048192771084338,0.16575,27.999299999999998
273,274,2011-01-12,Winter,January,20,False,Wednesday,True,Sunny,6.5600000000000005,6.819999999999999,2,54,56,0.03571428571428571,0.1482,22.0028
274,275,2011-01-12,Winter,January,21,False,Wednesday,True,Sunny,6.5600000000000005,6.819999999999999,0,57,57,0.0,0.1482,22.0028
275,276,2011-01-12,Winter,January,22,False,Wednesday,True,Sunny,6.5600000000000005,6.0600000000000005,1,32,33,0.030303030303030304,0.1406,30.002599999999997
276,277,2011-01-12,Winter,January,23,False,Wednesday,True,Sunny,5.74,5.305,1,19,20,0.05,0.12305,27.999299999999998
277,278,2011-01-13,Winter,January,0,False,Thursday,True,Sunny,5.74,6.0600000000000005,1,6,7,0.14285714285714285,0.1306,19.0012
278,279,2011-01-13,Winter,January,1,False,Thursday,True,Sunny,5.74,6.0600000000000005,0,2,2,0.0,0.1306,19.0012
279,280,2011-01-13,Winter,January,2,False,Thursday,True,Sunny,5.74,6.0600000000000005,0,2,2,0.0,0.1306,23.9994
280,281,2011-01-13,Winter,January,3,False,Thursday,True,Sunny,5.74,6.0600000000000005,0,3,3,0.0,0.1306,22.0028
281,282,2011-01-13,Winter,January,4,False,Thursday,True,Sunny,5.74,6.0600000000000005,0,4,4,0.0,0.1306,16.997899999999998
282,283,2011-01-13,Winter,January,5,False,Thursday,True,Sunny,5.74,6.0600000000000005,0,3,3,0.0,0.1306,19.999499999999998
283,284,2011-01-13,Winter,January,6,False,Thursday,True,Sunny,4.92,7.575,0,28,28,0.0,0.13574999999999998,8.9981
284,285,2011-01-13,Winter,January,7,False,Thursday,True,Sunny,4.92,7.575,0,72,72,0.0,0.13574999999999998,8.9981
285,286,2011-01-13,Winter,January,8,False,Thursday,True,Sunny,5.74,6.819999999999999,5,197,202,0.024752475247524754,0.1382,12.998
286,287,2011-01-13,Winter,January,9,False,Thursday,True,Sunny,5.74,6.0600000000000005,2,137,139,0.014388489208633094,0.1306,22.0028
287,288,2011-01-13,Winter,January,10,False,Thursday,True,Cloudy,6.5600000000000005,6.819999999999999,2,36,38,0.05263157894736842,0.1482,23.9994
288,289,2011-01-13,Winter,January,11,False,Thursday,True,Cloudy,8.200000000000001,8.334999999999999,4,33,37,0.10810810810810811,0.18335,30.002599999999997
289,290,2011-01-13,Winter,January,12,False,Thursday,True,Sunny,8.200000000000001,8.334999999999999,3,49,52,0.057692307692307696,0.18335,27.999299999999998
290,291,2011-01-13,Winter,January,13,False,Thursday,True,Sunny,9.02,9.85,2,81,83,0.024096385542168676,0.2085,30.002599999999997
291,292,2011-01-13,Winter,January,14,False,Thursday,True,Sunny,9.02,9.85,3,39,42,0.07142857142857142,0.2085,26.0027
292,293,2011-01-13,Winter,January,15,False,Thursday,True,Sunny,9.84,10.605,5,55,60,0.08333333333333333,0.22605,19.999499999999998
293,294,2011-01-13,Winter,January,16,False,Thursday,True,Sunny,9.84,10.605,2,76,78,0.02564102564102564,0.22605,23.9994
294,295,2011-01-13,Winter,January,17,False,Thursday,True,Sunny,8.200000000000001,9.09,4,158,162,0.024691358024691357,0.19090000000000001,19.0012
295,296,2011-01-13,Winter,January,18,False,Thursday,True,Sunny,8.200000000000001,9.09,3,141,144,0.020833333333333332,0.19090000000000001,22.0028
296,297,2011-01-13,Winter,January,19,False,Thursday,True,Sunny,6.5600000000000005,7.575,1,98,99,0.010101010101010102,0.15575,16.997899999999998
297,298,2011-01-13,Winter,January,20,False,Thursday,True,Sunny,6.5600000000000005,7.575,0,64,64,0.0,0.15575,15.001299999999999
298,299,2011-01-13,Winter,January,21,False,Thursday,True,Sunny,5.74,6.0600000000000005,0,40,40,0.0,0.1306,19.999499999999998
299,300,2011-01-13,Winter,January,22,False,Thursday,True,Sunny,5.74,6.0600000000000005,0,30,30,0.0,0.1306,22.0028
300,301,2011-01-13,Winter,January,23,False,Thursday,True,Sunny,4.92,6.819999999999999,1,14,15,0.06666666666666667,0.12819999999999998,12.998
301,302,2011-01-14,Winter,January,0,False,Friday,True,Sunny,4.92,6.819999999999999,0,14,14,0.0,0.12819999999999998,12.998
302,303,2011-01-14,Winter,January,1,False,Friday,True,Sunny,4.1000000000000005,6.0600000000000005,0,5,5,0.0,0.1106,11.0014
303,304,2011-01-14,Winter,January,2,False,Friday,True,Sunny,4.1000000000000005,6.0600000000000005,0,1,1,0.0,0.1106,8.9981
304,305,2011-01-14,Winter,January,3,False,Friday,True,Sunny,4.1000000000000005,6.819999999999999,0,1,1,0.0,0.1182,7.0015
305,306,2011-01-14,Winter,January,5,False,Friday,True,Sunny,4.1000000000000005,6.819999999999999,0,8,8,0.0,0.1182,6.0032
306,307,2011-01-14,Winter,January,6,False,Friday,True,Sunny,4.1000000000000005,9.09,0,17,17,0.0,0.1409,0.0
307,308,2011-01-14,Winter,January,7,False,Friday,True,Sunny,4.1000000000000005,6.0600000000000005,0,70,70,0.0,0.1106,11.0014
308,309,2011-01-14,Winter,January,8,False,Friday,True,Sunny,4.92,8.334999999999999,2,156,158,0.012658227848101266,0.14334999999999998,0.0
309,310,2011-01-14,Winter,January,9,False,Friday,True,Sunny,5.74,7.575,0,117,117,0.0,0.14575,8.9981
310,311,2011-01-14,Winter,January,10,False,Friday,True,Sunny,7.38,9.09,4,40,44,0.09090909090909091,0.1809,12.998
311,312,2011-01-14,Winter,January,11,False,Friday,True,Sunny,7.38,8.334999999999999,6,47,53,0.11320754716981132,0.17335,19.0012
312,313,2011-01-14,Winter,January,12,False,Friday,True,Sunny,8.200000000000001,9.85,2,59,61,0.03278688524590164,0.1985,16.997899999999998
313,314,2011-01-14,Winter,January,13,False,Friday,True,Sunny,9.02,9.85,4,73,77,0.05194805194805195,0.2085,26.0027
314,315,2011-01-14,Winter,January,14,False,Friday,True,Sunny,9.02,10.605,5,59,64,0.078125,0.21605000000000002,19.0012
315,316,2011-01-14,Winter,January,15,False,Friday,True,Sunny,9.84,12.120000000000001,9,59,68,0.1323529411764706,0.2412,11.0014
316,317,2011-01-14,Winter,January,16,False,Friday,True,Sunny,9.02,12.120000000000001,3,87,90,0.03333333333333333,0.23120000000000002,7.0015
317,318,2011-01-14,Winter,January,17,False,Friday,True,Sunny,9.02,11.365,4,155,159,0.025157232704402517,0.22365000000000002,11.0014
318,319,2011-01-14,Winter,January,18,False,Friday,True,Sunny,8.200000000000001,12.879999999999999,5,134,139,0.03597122302158273,0.2288,0.0
319,320,2011-01-14,Winter,January,19,False,Friday,True,Sunny,6.5600000000000005,9.85,3,89,92,0.03260869565217391,0.1785,6.0032
320,321,2011-01-14,Winter,January,20,False,Friday,True,Sunny,7.38,12.120000000000001,0,68,68,0.0,0.2112,0.0
321,322,2011-01-14,Winter,January,21,False,Friday,True,Sunny,6.5600000000000005,11.365,4,48,52,0.07692307692307693,0.19365,0.0
322,323,2011-01-14,Winter,January,22,False,Friday,True,Cloudy,6.5600000000000005,11.365,2,34,36,0.05555555555555555,0.19365,0.0
323,324,2011-01-14,Winter,January,23,False,Friday,True,Cloudy,7.38,12.120000000000001,1,26,27,0.037037037037037035,0.2112,0.0
324,325,2011-01-15,Winter,January,0,False,Saturday,False,Sunny,7.38,12.120000000000001,3,25,28,0.10714285714285714,0.2112,0.0
325,326,2011-01-15,Winter,January,1,False,Saturday,False,Cloudy,6.5600000000000005,9.85,2,18,20,0.1,0.1785,6.0032
326,327,2011-01-15,Winter,January,2,False,Saturday,False,Cloudy,6.5600000000000005,9.85,0,12,12,0.0,0.1785,6.0032
327,328,2011-01-15,Winter,January,3,False,Saturday,False,Cloudy,6.5600000000000005,11.365,1,7,8,0.125,0.19365,0.0
328,329,2011-01-15,Winter,January,4,False,Saturday,False,Cloudy,6.5600000000000005,11.365,0,5,5,0.0,0.19365,0.0
329,330,2011-01-15,Winter,January,5,False,Saturday,False,Sunny,6.5600000000000005,11.365,0,1,1,0.0,0.19365,0.0
330,331,2011-01-15,Winter,January,6,False,Saturday,False,Sunny,5.74,8.334999999999999,1,2,3,0.3333333333333333,0.15335,7.0015
331,332,2011-01-15,Winter,January,7,False,Saturday,False,Sunny,5.74,10.605,1,9,10,0.1,0.17605,0.0
332,333,2011-01-15,Winter,January,8,False,Saturday,False,Sunny,5.74,7.575,1,22,23,0.043478260869565216,0.14575,8.9981
333,334,2011-01-15,Winter,January,9,False,Saturday,False,Sunny,6.5600000000000005,9.09,2,31,33,0.06060606060606061,0.1709,8.9981
334,335,2011-01-15,Winter,January,10,False,Saturday,False,Sunny,7.38,9.85,2,57,59,0.03389830508474576,0.1885,11.0014
335,336,2011-01-15,Winter,January,11,False,Saturday,False,Sunny,8.200000000000001,9.85,18,54,72,0.25,0.1985,15.001299999999999
336,337,2011-01-15,Winter,January,12,False,Saturday,False,Sunny,9.84,11.365,15,74,89,0.16853932584269662,0.23365,15.001299999999999
337,338,2011-01-15,Winter,January,13,False,Saturday,False,Sunny,11.48,12.879999999999999,21,80,101,0.2079207920792079,0.26880000000000004,19.999499999999998
338,339,2011-01-15,Winter,January,14,False,Saturday,False,Sunny,12.299999999999999,14.395,26,92,118,0.22033898305084745,0.29395,19.0012
339,340,2011-01-15,Winter,January,15,False,Saturday,False,Cloudy,13.120000000000001,15.909999999999998,21,108,129,0.16279069767441862,0.3191,12.998
340,341,2011-01-15,Winter,January,16,False,Saturday,False,Cloudy,13.940000000000001,16.665,33,95,128,0.2578125,0.33665,12.998
341,342,2011-01-15,Winter,January,17,False,Saturday,False,Cloudy,13.120000000000001,15.15,29,54,83,0.3493975903614458,0.3115,19.0012
342,343,2011-01-15,Winter,January,18,False,Saturday,False,Cloudy,12.299999999999999,14.395,15,69,84,0.17857142857142858,0.29395,16.997899999999998
343,344,2011-01-15,Winter,January,19,False,Saturday,False,Cloudy,13.120000000000001,15.15,14,60,74,0.1891891891891892,0.3115,16.997899999999998
344,345,2011-01-15,Winter,January,20,False,Saturday,False,Cloudy,13.120000000000001,15.15,6,35,41,0.14634146341463414,0.3115,16.997899999999998
345,346,2011-01-15,Winter,January,21,False,Saturday,False,Cloudy,13.120000000000001,15.15,6,51,57,0.10526315789473684,0.3115,15.001299999999999
346,347,2011-01-15,Winter,January,22,False,Saturday,False,Cloudy,12.299999999999999,15.909999999999998,0,26,26,0.0,0.3091,7.0015
347,348,2011-01-15,Winter,January,23,False,Saturday,False,Sunny,12.299999999999999,14.395,5,39,44,0.11363636363636363,0.29395,19.0012
348,349,2011-01-16,Winter,January,0,False,Sunday,False,Sunny,10.66,15.15,6,33,39,0.15384615384615385,0.2815,0.0
349,350,2011-01-16,Winter,January,1,False,Sunday,False,Sunny,10.66,13.635,4,19,23,0.17391304347826086,0.26635,8.9981
350,351,2011-01-16,Winter,January,2,False,Sunday,False,Sunny,10.66,14.395,3,13,16,0.1875,0.27395,6.0032
351,352,2011-01-16,Winter,January,3,False,Sunday,False,Sunny,9.02,13.635,9,6,15,0.6,0.24635,0.0
352,353,2011-01-16,Winter,January,4,False,Sunday,False,Sunny,10.66,12.879999999999999,0,1,1,0.0,0.25880000000000003,11.0014
353,354,2011-01-16,Winter,January,5,False,Sunday,False,Cloudy,10.66,12.879999999999999,1,1,2,0.5,0.25880000000000003,11.0014
354,355,2011-01-16,Winter,January,6,False,Sunday,False,Cloudy,10.66,12.879999999999999,0,1,1,0.0,0.25880000000000003,11.0014
355,356,2011-01-16,Winter,January,7,False,Sunday,False,Cloudy,9.84,10.605,0,3,3,0.0,0.22605,19.999499999999998
